Sample	Arc1	Arc2	Arc3	ENiClust	Subgroup
CURTIS_H000506_T01_01_WG01	0.339792593695347	0.212707030823435	0.447500375481218	ic10	IC10
CURTIS_H000507_T01_01_WG01	0.465985763707197	0.191799903076598	0.342214333216205	ic4	ER+ Typical
CURTIS_H000509_T01_01_WG01	0.310323081277	0.195042750034927	0.494634168688073	ic4	IC4ER-
CURTIS_H000510_T01_01_WG01	0.553125174836595	0.0728094920226494	0.374065333140756	ic10	IC10
CURTIS_H000511_T01_01_WG01	0.568100212622092	0.0687846745409201	0.363115112836988	ic1	ER+ High
CURTIS_H000513_T01_01_WG01	0.493266555002457	0.00586011206787849	0.500873332929665	ic9	ER+ High
CURTIS_H000514_T01_01_WG01	0.431264118539044	0.403093801872435	0.165642079588521	ic10	IC10
CURTIS_H000515_T01_01_WG01	0.426990202423948	0.491957702543186	0.0810520950328659	ic10	IC10
CURTIS_H000516_T01_01_WG01	0.703491728371797	0.1164573060789	0.180050965549303	ic10	IC10
CURTIS_H000517_T01_01_WG01	0.582664642586171	0.254332254642597	0.163003102771232	ic10	IC10
CURTIS_H000518_T01_01_WG01	0.105088493466811	0.281794696886908	0.61311680964628	ic2	ER+ High
CURTIS_H000519_T01_01_WG01	0.481129709284694	0.420419171502519	0.098451119212787	ic1	ER+ High
CURTIS_H000520_T01_01_WG01	0.367816546754038	0	0.632183453245962	ic5	HER2+
CURTIS_H000521_T01_01_WG01	0.397501294636594	0.579867110406671	0.0226315949567346	ic3/ic7	ER+ Typical
CURTIS_H000522_T01_01_WG01	0.154409597568463	0.752532443329492	0.0930579591020455	ic4	ER+ Typical
CURTIS_H000523_T01_01_WG01	0.183142792711809	0.526633892730008	0.290223314558183	ic5	HER2+
CURTIS_H000524_T01_01_WG01	0.326049942129381	0	0.673950057870619	ic5	HER2+
CURTIS_H000526_T01_01_WG01	0.0751065665038362	0.388900768782817	0.535992664713347	ic3/ic7	ER+ Typical
CURTIS_H000527_T01_01_WG01	0.305197654660791	0.0531269236284962	0.641675421710712	ic1	ER+ High
CURTIS_H000528_T01_01_WG01	0.533761434939484	0.0992342643609567	0.367004300699559	ic10	IC10
CURTIS_H000529_T01_01_WG01	0.00907499277035368	0.19733954671039	0.793585460519256	ic2	ER+ High
CURTIS_H000530_T01_01_WG01	0.312564160704462	0.183155623535878	0.50428021575966	ic5	HER2+
CURTIS_H000531_T01_01_WG01	0.742372603192805	0.201151126533956	0.0564762702732393	ic10	IC10
CURTIS_H000532_T01_01_WG01	0.420794522327073	0.0590919107345532	0.520113566938374	ic3/ic7	ER+ Typical
CURTIS_H000533_T01_01_WG01	0.434828791058345	0.0781760933333581	0.486995115608297	ic10	IC10
CURTIS_H000534_T01_01_WG01	0.178180008762717	0.000588167106946365	0.821231824130337	ic9	ER+ High
CURTIS_H000535_T01_01_WG01	0.010331220684049	0.300387895255664	0.689280884060287	ic9	ER+ High
CURTIS_H000536_T01_01_WG01	0.231733878703233	0.242271226261996	0.525994895034771	ic4	IC4ER-
CURTIS_H000537_T01_01_WG01	0.282830917909837	0.231222772600799	0.485946309489364	ic5	HER2+
CURTIS_H000538_T01_01_WG01	0.746636427484173	0.223387566890452	0.0299760056253755	ic10	IC10
CURTIS_H000539_T01_01_WG01	0.397930968693911	0.368310780017237	0.233758251288852	ic9	ER+ High
CURTIS_H000540_T01_01_WG01	0.438640705223697	0.422184969617617	0.139174325158686	ic10	IC10
CURTIS_H000541_T01_01_WG01	0.577177003643729	0.257534243785977	0.165288752570294	ic9	ER+ High
CURTIS_H000543_T01_01_WG01	0.490820094954762	0.431850430392941	0.0773294746522964	ic10	IC10
CURTIS_H000545_T01_01_WG01	0.67659375129643	0.135201956827166	0.188204291876404	ic10	IC10
CURTIS_H000546_T01_01_WG01	0.760536462396231	0.215937497219533	0.0235260403842359	ic9	ER+ High
CURTIS_H000547_T01_01_WG01	0.513541729734321	0.125483542824795	0.360974727440884	ic5	HER2+
CURTIS_H000548_T01_01_WG01	0.0918182899185761	0.201799338110065	0.706382371971359	ic5	HER2+
CURTIS_H000550_T01_01_WG01	0.445014876927292	0.554985123072708	0	ic10	IC10
CURTIS_H000551_T01_01_WG01	0.616191055875122	0.383808944124878	0	ic10	IC10
CURTIS_H000552_T01_01_WG01	0.0262089143787258	0.622259009234911	0.351532076386363	ic3/ic7	ER+ Typical
CURTIS_H000553_T01_01_WG01	0.399378503402644	0	0.600621496597356	ic1	ER+ High
CURTIS_H000554_T01_01_WG01	0.531692929317555	0.40378486520998	0.0645222054724646	ic9	ER+ High
CURTIS_H000557_T01_01_WG01	0.0906148341653895	0.716928508344357	0.192456657490253	ic3/ic7	ER+ Typical
CURTIS_H000558_T01_01_WG01	0.34465123570803	0.185484161743198	0.469864602548772	ic5	HER2+
CURTIS_H000559_T01_01_WG01	0.00689563714310018	0.314586356783213	0.678518006073687	ic5	HER2+
CURTIS_H000560_T01_01_WG01	0.146136325158546	0.595048991214841	0.258814683626613	ic10	IC10
CURTIS_H000561_T01_01_WG01	0.380933015973509	0.441526573157847	0.177540410868644	ic10	IC10
CURTIS_H000562_T01_01_WG01	0.734158693735465	0.124725105490331	0.141116200774204	ic10	IC10
CURTIS_H000563_T01_01_WG01	0.762049891986944	0	0.237950108013056	ic10	IC10
CURTIS_H000564_T01_01_WG01	0.632707750557076	0.367292249442924	0	ic10	IC10
CURTIS_H000565_T01_01_WG01	0.438963921372337	0.0722884988159282	0.488747579811735	ic9	ER+ High
CURTIS_H000566_T01_01_WG01	1	0	0	ic10	IC10
CURTIS_H000567_T01_01_WG01	0.303997332745081	0.696002667254919	0	ic9	ER+ High
CURTIS_H000568_T01_01_WG01	0.710777310427619	0.176441407302847	0.112781282269533	ic4	NA
CURTIS_H000569_T01_01_WG01	0.390115498657393	0	0.609884501342607	ic10	IC10
CURTIS_H000570_T01_01_WG01	0.493105507521535	0.147247296225791	0.359647196252674	ic10	IC10
CURTIS_H000571_T01_01_WG01	0.54620271986203	0.389908169526873	0.063889110611097	ic10	IC10
CURTIS_H000572_T01_01_WG01	0.658870449976622	0.341129550023378	0	ic10	IC10
CURTIS_H000573_T01_01_WG01	0.607756494200634	0.238052069322833	0.154191436476533	ic4	IC4ER-
CURTIS_H000574_T01_01_WG01	0.81100000386978	0.106225935082416	0.0827740610478045	ic10	IC10
CURTIS_H000575_T01_01_WG01	0.594624101484283	0.361320942463118	0.0440549560525999	ic10	IC10
CURTIS_H000576_T01_01_WG01	0.410995237383942	0.378600462851057	0.210404299765001	ic4	IC4ER-
CURTIS_H000577_T01_01_WG01	0.577517137269706	0	0.422482862730294	ic10	IC10
CURTIS_H000578_T01_01_WG01	0.440497339107804	0.497374907721265	0.0621277531709316	ic10	IC10
CURTIS_H000579_T01_01_WG01	0.591859186887529	0.128343292133995	0.279797520978476	ic10	IC10
CURTIS_H000580_T01_01_WG01	0.69809917856473	0.225037625396261	0.0768631960390086	ic4	IC4ER-
CURTIS_H000581_T01_01_WG01	0.201122093917077	0.391378384797739	0.407499521285184	ic9	ER+ High
CURTIS_H000582_T01_01_WG01	0.271843329131851	0.0649596680604029	0.663197002807746	ic10	IC10
CURTIS_H000583_T01_01_WG01	0.226058464021712	0.232760125986386	0.541181409991901	ic10	IC10
CURTIS_H000585_T01_01_WG01	0.347404034588959	0	0.652595965411041	ic9	ER+ High
CURTIS_H000587_T01_01_WG01	0.240948338261607	0.0252957189882293	0.733755942750163	ic5	HER2+
CURTIS_H000588_T01_01_WG01	0.548053627101224	0.0373002291085898	0.414646143790186	ic10	IC10
CURTIS_H000589_T01_01_WG01	0.684056044547477	0.246678324819594	0.06926563063293	ic10	IC10
CURTIS_H000590_T01_01_WG01	0.715644853836527	0.150014097934599	0.134341048228874	ic10	IC10
CURTIS_H000591_T01_01_WG01	0.438580398142999	0.0718983981505646	0.489521203706436	ic3/ic7	ER+ Typical
CURTIS_H000592_T01_01_WG01	0.148665026043125	0.601727761254238	0.249607212702638	ic8	ER+ Typical
CURTIS_H000593_T01_01_WG01	0.528817728957588	0.239003819122731	0.232178451919681	ic1	ER+ High
CURTIS_H000724_T01_01_WG01	0.326711591467768	0.470205041318634	0.203083367213598	ic10	IC10
CURTIS_H000730_T01_01_WG01	0.444217499599992	0.431604381017334	0.124178119382674	ic4	IC4ER-
CURTIS_H000779_T01_01_WG01	0.544558458743655	0.135156789666935	0.32028475158941	ic10	IC10
CURTIS_H000782_T01_01_WG01	0.587520892436912	0.195162127248536	0.217316980314552	ic10	IC10
CURTIS_H000793_T01_01_WG01	0.347258431467015	0.500046041314576	0.152695527218409	ic3/ic7	ER+ Typical
CURTIS_H001390_T01_01_WG01	0.563906292573925	0	0.436093707426075	ic10	IC10
CURTIS_H001391_T01_01_WG01	0.0506723897807579	0.411566011091553	0.537761599127689	ic3/ic7	ER+ Typical
CURTIS_H001392_T01_01_WG01	0.158101607649625	0.313335119167317	0.528563273183058	ic4	ER+ Typical
CURTIS_H001393_T01_01_WG01	0.215559178044048	0.469603980703532	0.31483684125242	ic4	ER+ Typical
CURTIS_H001394_T01_01_WG01	0.0553326706936006	0.51615385273299	0.428513476573409	ic1	ER+ High
CURTIS_H001395_T01_01_WG01	0.530668407159516	0.108747888788054	0.36058370405243	ic1	ER+ High
CURTIS_H001396_T01_01_WG01	0.308190730769606	0.551054289339831	0.140754979890563	ic3/ic7	ER+ Typical
CURTIS_H001397_T01_01_WG01	0.273475616643919	0.356851712644345	0.369672670711736	ic3/ic7	ER+ Typical
CURTIS_H001398_T01_01_WG01	0.432392466088934	0.0822097466347084	0.485397787276358	ic2	ER+ High
CURTIS_H001399_T01_01_WG01	0	0.359348102070651	0.640651897929349	ic5	HER2+
CURTIS_H001400_T01_01_WG01	0.296193465733655	0.0896558195068705	0.614150714759475	ic1	ER+ High
CURTIS_H001401_T01_01_WG01	0.148246328856764	0.140428720254029	0.711324950889207	ic5	HER2+
CURTIS_H001402_T01_01_WG01	0	0.512388098827667	0.487611901172333	ic3/ic7	ER+ Typical
CURTIS_H001403_T01_01_WG01	0.0533428563645958	0.303517320174549	0.643139823460855	ic1	ER+ High
CURTIS_H001404_T01_01_WG01	0.476387615542646	0.12054903020731	0.403063354250044	ic5	HER2+
CURTIS_H001405_T01_01_WG01	0.0510336710695563	0.803121812809294	0.14584451612115	ic8	ER+ Typical
CURTIS_H001406_T01_01_WG01	0.103900532951501	0.670719581747581	0.225379885300918	ic3/ic7	ER+ Typical
CURTIS_H001407_T01_01_WG01	0.168149797231388	0.569662606711165	0.262187596057447	ic3/ic7	ER+ Typical
CURTIS_H001408_T01_01_WG01	0.228281351443754	0.533717550099565	0.238001098456681	ic3/ic7	ER+ Typical
CURTIS_H001409_T01_01_WG01	0	0.480475097574937	0.519524902425063	ic3/ic7	ER+ Typical
CURTIS_H001410_T01_01_WG01	0.346919031590757	0.126933307914744	0.5261476604945	ic3/ic7	ER+ Typical
CURTIS_H001411_T01_01_WG01	0.0890979153413664	0.76320371481647	0.147698369842164	ic8	ER+ Typical
CURTIS_H001412_T01_01_WG01	0.45177943554244	0.129681666220205	0.418538898237354	ic8	ER+ Typical
CURTIS_H001413_T01_01_WG01	0.670427069119112	0.166025976057249	0.16354695482364	ic3/ic7	ER+ Typical
CURTIS_H001414_T01_01_WG01	0.0646785685363035	0.747936889424133	0.187384542039563	ic3/ic7	ER+ Typical
CURTIS_H001415_T01_01_WG01	0.0324198256107423	0.448833443769502	0.518746730619756	ic4	ER+ Typical
CURTIS_H001416_T01_01_WG01	0.436361923029432	0.0164851044424615	0.547152972528106	ic9	ER+ High
CURTIS_H001417_T01_01_WG01	0.220744976165606	0.0307457645706245	0.74850925926377	ic1	ER+ High
CURTIS_H001418_T01_01_WG01	0.144465336804317	0.156945275511589	0.698589387684094	ic8	ER+ Typical
CURTIS_H001419_T01_01_WG01	0.158228052906707	0.578590480941105	0.263181466152189	ic6	ER+ High
