Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H001501_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001501_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001501_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001501_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001501_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001501_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001487_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	GNAS	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	NELFCD	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	RAB22A	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	RAE1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	RBM38	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	STX16	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	TAF4	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H001486_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001486_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001482_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001482_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001478_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001478_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001466_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	PTK6	NA	NO	NO	NO	NO	NA
CURTIS_H001461_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001461_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001459_T01_01_WG01	ic19	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H001459_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000593_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000585_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000581_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000567_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000565_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000554_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000553_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000546_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000541_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H000539_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H000535_T01_01_WG01	ic19	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H000535_T01_01_WG01	ic19	TAF4	NO	NO	NO	NO	NO	NO
