Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H004408_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004408_T01_01_WG01	ic6	LETM2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004408_T01_01_WG01	ic6	STAR	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004408_T01_01_WG01	ic6	FGFR1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004408_T01_01_WG01	ic6	NSD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004392_T01_01_WG01	ic6	ZNF703	NA	NO	NO	NO	YES	NA
CURTIS_H004392_T01_01_WG01	ic6	EIF4EBP1	NA	NO	NO	NO	YES	NA
CURTIS_H004392_T01_01_WG01	ic6	LETM2	NO	NO	NO	NO	NO	NO
CURTIS_H004392_T01_01_WG01	ic6	STAR	NA	NO	NO	NO	YES	NA
CURTIS_H004392_T01_01_WG01	ic6	FGFR1	NA	NO	NO	NO	NO	NA
CURTIS_H004392_T01_01_WG01	ic6	NSD3	NO	NO	NO	NO	YES	NO
CURTIS_H004382_T01_01_WG01	ic6	ZNF703	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004382_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004382_T01_01_WG01	ic6	LETM2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004382_T01_01_WG01	ic6	STAR	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004382_T01_01_WG01	ic6	FGFR1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004382_T01_01_WG01	ic6	NSD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004377_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004377_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004377_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004377_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004377_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004377_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004368_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004358_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004329_T01_01_WG01	ic6	ZNF703	NA	NO	NO	NO	YES	NA
CURTIS_H004329_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004329_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004329_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004329_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004329_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004326_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004326_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004326_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004326_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004326_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004326_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004321_T01_01_WG01	ic6	ZNF703	NA	NO	NO	NO	YES	NA
CURTIS_H004321_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004321_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004321_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004321_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004321_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004298_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004298_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004298_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004298_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004298_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004298_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004082_T02_01_WG01	ic6	ZNF703	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004082_T02_01_WG01	ic6	EIF4EBP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004082_T02_01_WG01	ic6	LETM2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004082_T02_01_WG01	ic6	STAR	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004082_T02_01_WG01	ic6	FGFR1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004082_T02_01_WG01	ic6	NSD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004294_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004294_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004294_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004294_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004294_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004294_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004284_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004268_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004237_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004223_T01_01_WG01	ic6	ZNF703	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004223_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004223_T01_01_WG01	ic6	LETM2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004223_T01_01_WG01	ic6	STAR	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004223_T01_01_WG01	ic6	FGFR1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004223_T01_01_WG01	ic6	NSD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004205_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004205_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004205_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004205_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004205_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004205_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004203_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004180_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004171_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004134_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004134_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004134_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004134_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004134_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004134_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004131_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004131_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004131_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004131_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004131_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004131_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004086_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004081_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004073_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004062_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004062_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004062_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004062_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004062_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004062_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004024_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	NO	AMP
CURTIS_H004020_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	NO	AMP
CURTIS_H004017_T01_01_WG01	ic6	ZNF703	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004017_T01_01_WG01	ic6	EIF4EBP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004017_T01_01_WG01	ic6	LETM2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004017_T01_01_WG01	ic6	STAR	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004017_T01_01_WG01	ic6	FGFR1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004017_T01_01_WG01	ic6	NSD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004008_T02_01_WG01	ic6	ZNF703	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004008_T02_01_WG01	ic6	EIF4EBP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004008_T02_01_WG01	ic6	LETM2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004008_T02_01_WG01	ic6	STAR	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004008_T02_01_WG01	ic6	FGFR1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004008_T02_01_WG01	ic6	NSD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004760_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004760_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004760_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004760_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004760_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004760_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004759_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004739_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004723_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004678_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004675_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004655_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004644_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004636_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004636_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004636_T01_01_WG01	ic9	MYC	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004636_T01_01_WG01	ic9	ADCY8	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004636_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004636_T01_01_WG01	ic9	RECQL4	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004605_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004605_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004605_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004605_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004605_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004605_T01_01_WG01	ic9	RECQL4	NO	NO	NO	NO	NO	NO
CURTIS_H004590_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004590_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004590_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004590_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004590_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004590_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004583_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004575_T01_01_WG01	ic9	RECQL4	NA	NO	NO	NO	NO	NA
CURTIS_H004571_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004571_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004571_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004571_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004571_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004571_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004566_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	MYC	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	ADCY8	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	RAD21	YES	NO	NO	NO	NO	AMP
CURTIS_H004551_T01_01_WG01	ic9	RECQL4	YES	NO	NO	NO	NO	AMP
CURTIS_H004550_T01_01_WG01	ic9	FBXO32	YES	NO	NO	NO	NO	AMP
CURTIS_H004550_T01_01_WG01	ic9	SQLE	YES	NO	NO	NO	NO	AMP
