Sample	ENiClust	key	value	logvalue
CURTIS_H001419_T01_01_WG01	IC6	RS5	7	0.903089986991944
CURTIS_H001420_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001421_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001422_T01_01_WG01	IC6	RS5	20	1.32221929473392
CURTIS_H001423_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001424_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001426_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001427_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001428_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001429_T01_01_WG01	IC1	RS5	2	0.477121254719662
CURTIS_H001430_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001431_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001432_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001433_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001434_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001435_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001436_T01_01_WG01	IC1	RS5	7	0.903089986991944
CURTIS_H001437_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001438_T01_01_WG01	IC6	RS5	0	0
CURTIS_H001439_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001440_T01_01_WG01	HER2+	RS5	5	0.778151250383644
CURTIS_H001441_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H001442_T01_01_WG01	HER2+	RS5	20	1.32221929473392
CURTIS_H001443_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001444_T01_01_WG01	IC6	RS5	0	0
CURTIS_H001445_T01_01_WG01	ER+ Typical	RS5	59	1.77815125038364
CURTIS_H001446_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H001447_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001448_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001449_T01_01_WG01	ER+ Typical	RS5	26	1.43136376415899
CURTIS_H001450_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001451_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001452_T01_01_WG01	IC2	RS5	9	1
CURTIS_H001453_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001454_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001455_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001456_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001457_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001458_T01_01_WG01	ER+ Typical	RS5	9	1
CURTIS_H001459_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001460_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001461_T01_01_WG01	IC9	RS5	2	0.477121254719662
CURTIS_H001462_T01_01_WG01	HER2+	RS5	11	1.07918124604762
CURTIS_H001463_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001464_T01_01_WG01	ER+ Typical	RS5	20	1.32221929473392
CURTIS_H001465_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H001466_T01_01_WG01	IC9	RS5	0	0
CURTIS_H001467_T01_01_WG01	IC2	RS5	1	0.301029995663981
CURTIS_H001468_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001469_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H001470_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001471_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001472_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001473_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001474_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H001475_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001476_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001477_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001478_T01_01_WG01	IC1	RS5	7	0.903089986991944
CURTIS_H001479_T01_01_WG01	ER+ Typical	RS5	64	1.81291335664286
CURTIS_H001480_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001481_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001482_T01_01_WG01	IC9	RS5	51	1.7160033436348
CURTIS_H001483_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001484_T01_01_WG01	HER2+	RS5	35	1.55630250076729
CURTIS_H001486_T01_01_WG01	IC1	RS5	7	0.903089986991944
CURTIS_H001487_T01_01_WG01	IC1	RS5	1	0.301029995663981
CURTIS_H001488_T01_01_WG01	HER2+	RS5	4	0.698970004336019
CURTIS_H001489_T01_01_WG01	HER2+	RS5	2	0.477121254719662
CURTIS_H001490_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001491_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001492_T01_01_WG01	ER+ Typical	RS5	30	1.49136169383427
CURTIS_H001493_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001494_T01_01_WG01	ER+ Typical	RS5	24	1.39794000867204
CURTIS_H001495_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001496_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001497_T01_01_WG01	IC6	RS5	7	0.903089986991944
CURTIS_H001498_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001499_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001500_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001501_T01_01_WG01	IC9	RS5	9	1
CURTIS_H001502_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001503_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001504_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001505_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001506_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001507_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001508_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001509_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001510_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001511_T01_01_WG01	IC1	RS5	35	1.55630250076729
CURTIS_H001512_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001513_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001514_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001515_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001516_T01_01_WG01	ER+ Typical	RS5	170	2.23299611039215
CURTIS_H001517_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001518_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001519_T01_01_WG01	IC9	RS5	3	0.602059991327962
CURTIS_H001520_T01_01_WG01	IC9	RS5	11	1.07918124604762
CURTIS_H001521_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001522_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001523_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001524_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001525_T01_01_WG01	ER+ Typical	RS5	16	1.23044892137827
CURTIS_H001526_T01_01_WG01	IC2	RS5	1	0.301029995663981
CURTIS_H001527_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001528_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001529_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001530_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001531_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001532_T01_01_WG01	IC2	RS5	5	0.778151250383644
CURTIS_H001533_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001534_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001535_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001536_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001537_T01_01_WG01	ER+ Typical	RS5	12	1.11394335230684
CURTIS_H001538_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001539_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001540_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001541_T01_01_WG01	IC9	RS5	7	0.903089986991944
CURTIS_H001542_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001543_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001545_T01_01_WG01	HER2+	RS5	6	0.845098040014257
CURTIS_H001546_T01_01_WG01	IC9	RS5	4	0.698970004336019
CURTIS_H001547_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001548_T01_01_WG01	IC9	RS5	33	1.53147891704226
CURTIS_H001549_T01_01_WG01	HER2+	RS5	6	0.845098040014257
CURTIS_H001550_T01_01_WG01	HER2+	RS5	13	1.14612803567824
CURTIS_H001551_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001552_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001553_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001554_T01_01_WG01	IC9	RS5	8	0.954242509439325
CURTIS_H001555_T01_01_WG01	HER2+	RS5	1	0.301029995663981
CURTIS_H001556_T01_01_WG01	HER2+	RS5	13	1.14612803567824
CURTIS_H001557_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001558_T01_01_WG01	IC9	RS5	11	1.07918124604762
CURTIS_H001559_T01_01_WG01	IC6	RS5	1	0.301029995663981
CURTIS_H001560_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001561_T01_01_WG01	ER+ Typical	RS5	36	1.56820172406699
CURTIS_H001562_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001563_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001564_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001565_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001566_T01_01_WG01	IC6	RS5	3	0.602059991327962
CURTIS_H001567_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001568_T01_01_WG01	IC6	RS5	1	0.301029995663981
CURTIS_H001569_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001570_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001571_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001572_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001573_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001574_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001575_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001576_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001577_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001579_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001581_T01_01_WG01	HER2+	RS5	5	0.778151250383644
CURTIS_H001583_T01_01_WG01	HER2+	RS5	1	0.301029995663981
CURTIS_H001585_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001586_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H001588_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001589_T01_01_WG01	IC6	RS5	3	0.602059991327962
CURTIS_H001590_T01_01_WG01	HER2+	RS5	94	1.97772360528885
CURTIS_H001591_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001593_T01_01_WG01	IC9	RS5	99	2
CURTIS_H001595_T01_01_WG01	HER2+	RS5	6	0.845098040014257
CURTIS_H001596_T01_01_WG01	HER2+	RS5	4	0.698970004336019
CURTIS_H001604_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001611_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001614_T01_01_WG01	IC9	RS5	131	2.12057393120585
CURTIS_H001615_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001616_T01_01_WG01	HER2+	RS5	6	0.845098040014257
CURTIS_H001620_T01_01_WG01	ER+ Typical	RS5	15	1.20411998265592
CURTIS_H001621_T01_01_WG01	IC9	RS5	5	0.778151250383644
CURTIS_H001626_T01_01_WG01	IC9	RS5	10	1.04139268515822
CURTIS_H001627_T01_01_WG01	HER2+	RS5	8	0.954242509439325
CURTIS_H001629_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001630_T01_01_WG01	IC1	RS5	66	1.82607480270083
CURTIS_H001631_T01_01_WG01	IC1	RS5	5	0.778151250383644
CURTIS_H001633_T01_01_WG01	ER+ Typical	RS5	20	1.32221929473392
CURTIS_H001636_T01_01_WG01	IC2	RS5	11	1.07918124604762
CURTIS_H001637_T01_01_WG01	HER2+	RS5	14	1.17609125905568
CURTIS_H001639_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001640_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001642_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001646_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001650_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001651_T01_01_WG01	HER2+	RS5	4	0.698970004336019
CURTIS_H001652_T01_01_WG01	IC9	RS5	55	1.7481880270062
CURTIS_H001653_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001654_T01_01_WG01	ER+ Typical	RS5	18	1.27875360095283
CURTIS_H001656_T01_01_WG01	HER2+	RS5	7	0.903089986991944
CURTIS_H001658_T01_01_WG01	HER2+	RS5	2	0.477121254719662
CURTIS_H001659_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001661_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001663_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001664_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001665_T01_01_WG01	ER+ Typical	RS5	36	1.56820172406699
CURTIS_H001666_T01_01_WG01	IC9	RS5	37	1.57978359661681
CURTIS_H001667_T01_01_WG01	ER+ Typical	RS5	27	1.44715803134222
CURTIS_H001668_T01_01_WG01	ER+ Typical	RS5	187	2.27415784926368
CURTIS_H001669_T01_01_WG01	ER+ Typical	RS5	54	1.74036268949424
CURTIS_H001670_T01_01_WG01	IC1	RS5	99	2
CURTIS_H001671_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001672_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001673_T01_01_WG01	HER2+	RS5	5	0.778151250383644
CURTIS_H001674_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001675_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001676_T01_01_WG01	IC9	RS5	1	0.301029995663981
CURTIS_H001677_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001678_T01_01_WG01	IC6	RS5	0	0
CURTIS_H001679_T01_01_WG01	ER+ Typical	RS5	38	1.5910646070265
CURTIS_H001680_T01_01_WG01	IC2	RS5	5	0.778151250383644
CURTIS_H001681_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001682_T01_01_WG01	IC1	RS5	5	0.778151250383644
CURTIS_H001684_T01_01_WG01	HER2+	RS5	26	1.43136376415899
CURTIS_H001685_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H001687_T01_01_WG01	HER2+	RS5	6	0.845098040014257
CURTIS_H001688_T01_01_WG01	HER2+	RS5	5	0.778151250383644
CURTIS_H001689_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H001690_T01_01_WG01	HER2+	RS5	23	1.38021124171161
CURTIS_H001691_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001692_T01_01_WG01	IC6	RS5	14	1.17609125905568
CURTIS_H001693_T01_01_WG01	IC1	RS5	2	0.477121254719662
CURTIS_H001695_T01_01_WG01	HER2+	RS5	13	1.14612803567824
CURTIS_H001697_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001698_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001699_T01_01_WG01	IC1	RS5	19	1.30102999566398
CURTIS_H001700_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001701_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001704_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H001705_T01_01_WG01	ER+ Typical	RS5	61	1.79239168949825
CURTIS_H001706_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001707_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001708_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001709_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001711_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001712_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H001713_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001714_T01_01_WG01	ER+ Typical	RS5	103	2.01703333929878
CURTIS_H001715_T01_01_WG01	IC6	RS5	2	0.477121254719662
CURTIS_H001716_T01_01_WG01	ER+ Typical	RS5	57	1.76342799356294
CURTIS_H001717_T01_01_WG01	IC6	RS5	3	0.602059991327962
CURTIS_H001721_T01_01_WG01	HER2+	RS5	3	0.602059991327962
CURTIS_H001722_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001723_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H001724_T01_01_WG01	ER+ Typical	RS5	8	0.954242509439325
CURTIS_H001725_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001726_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001727_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001728_T01_01_WG01	IC6	RS5	15	1.20411998265592
CURTIS_H001729_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001730_T01_01_WG01	IC6	RS5	15	1.20411998265592
CURTIS_H001731_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001732_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001733_T01_01_WG01	HER2+	RS5	63	1.80617997398389
CURTIS_H001734_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001735_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001736_T01_01_WG01	IC2	RS5	0	0
CURTIS_H001737_T01_01_WG01	IC1	RS5	0	0
CURTIS_H001738_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001739_T01_01_WG01	ER+ Typical	RS5	9	1
CURTIS_H001740_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001741_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H001742_T01_01_WG01	ER+ Typical	RS5	10	1.04139268515822
CURTIS_H001743_T01_01_WG01	IC9	RS5	3	0.602059991327962
CURTIS_H001744_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001745_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H001746_T01_01_WG01	ER+ Typical	RS5	12	1.11394335230684
CURTIS_H001747_T01_01_WG01	IC9	RS5	3	0.602059991327962
CURTIS_H001748_T01_01_WG01	ER+ Typical	RS5	NA	NA
CURTIS_H001750_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001751_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H001752_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H001753_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H002031_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H002034_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H002036_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H002042_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H002049_T01_01_WG01	IC9	RS5	12	1.11394335230684
CURTIS_H002053_T01_01_WG01	ER+ Typical	RS5	43	1.64345267648619
CURTIS_H002057_T01_01_WG01	IC9	RS5	20	1.32221929473392
CURTIS_H002059_T01_01_WG01	ER+ Typical	RS5	47	1.68124123737559
CURTIS_H002064_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H002071_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H002080_T01_01_WG01	HER2+	RS5	2	0.477121254719662
CURTIS_H002084_T01_01_WG01	IC2	RS5	6	0.845098040014257
CURTIS_H002086_T01_01_WG01	ER+ Typical	RS5	55	1.7481880270062
CURTIS_H002089_T01_01_WG01	ER+ Typical	RS5	1	0.301029995663981
CURTIS_H002097_T01_01_WG01	IC9	RS5	48	1.69019608002851
CURTIS_H003223_T01_01_WG01	IC6	RS5	17	1.25527250510331
CURTIS_H004015_T01_01_WG01	IC1	RS5	8	0.954242509439325
CURTIS_H004016_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H004018_T01_01_WG01	HER2+	RS5	0	0
CURTIS_H004056_T02_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H004066_T01_01_WG01	HER2+	RS5	36	1.56820172406699
CURTIS_H004115_T01_01_WG01	ER+ Typical	RS5	30	1.49136169383427
CURTIS_H004118_T01_01_WG01	IC2	RS5	12	1.11394335230684
CURTIS_H004127_T01_01_WG01	ER+ Typical	RS5	9	1
CURTIS_H004158_T01_01_WG01	HER2+	RS5	46	1.67209785793572
CURTIS_H004179_T01_01_WG01	ER+ Typical	RS5	32	1.51851393987789
CURTIS_H004182_T01_01_WG01	ER+ Typical	RS5	15	1.20411998265592
CURTIS_H004188_T01_01_WG01	IC1	RS5	14	1.17609125905568
CURTIS_H004210_T01_01_WG01	IC1	RS5	7	0.903089986991944
CURTIS_H004211_T01_01_WG01	ER+ Typical	RS5	14	1.17609125905568
CURTIS_H004218_T01_01_WG01	IC2	RS5	6	0.845098040014257
CURTIS_H004221_T01_01_WG01	HER2+	RS5	9	1
CURTIS_H004251_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H004254_T01_01_WG01	ER+ Typical	RS5	3	0.602059991327962
CURTIS_H004265_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H004270_T01_01_WG01	ER+ Typical	RS5	6	0.845098040014257
CURTIS_H004271_T02_01_WG01	ER+ Typical	RS5	9	1
CURTIS_H004281_T01_01_WG01	HER2+	RS5	1	0.301029995663981
CURTIS_H004287_T01_01_WG01	ER+ Typical	RS5	4	0.698970004336019
CURTIS_H004289_T01_01_WG01	HER2+	RS5	40	1.61278385671974
CURTIS_H004297_T01_01_WG01	IC9	RS5	0	0
CURTIS_H004303_T01_01_WG01	IC6	RS5	11	1.07918124604762
CURTIS_H004304_T01_01_WG01	HER2+	RS5	77	1.89209460269048
CURTIS_H004324_T01_01_WG01	ER+ Typical	RS5	5	0.778151250383644
CURTIS_H004333_T01_01_WG01	ER+ Typical	RS5	18	1.27875360095283
CURTIS_H004369_T01_01_WG01	HER2+	RS5	16	1.23044892137827
CURTIS_H004370_T01_01_WG01	ER+ Typical	RS5	13	1.14612803567824
CURTIS_H004381_T01_01_WG01	ER+ Typical	RS5	17	1.25527250510331
CURTIS_H004386_T01_01_WG01	ER+ Typical	RS5	2	0.477121254719662
CURTIS_H004389_T01_01_WG01	HER2+	RS5	18	1.27875360095283
CURTIS_H004443_T01_01_WG01	ER+ Typical	RS5	15	1.20411998265592
CURTIS_H004458_T01_01_WG01	ER+ Typical	RS5	48	1.69019608002851
CURTIS_H004463_T01_01_WG01	IC9	RS5	286	2.45788189673399
CURTIS_H004482_T01_01_WG01	IC9	RS5	47	1.68124123737559
CURTIS_H004504_T01_01_WG01	ER+ Typical	RS5	12	1.11394335230684
CURTIS_H004514_T01_01_WG01	IC2	RS5	3	0.602059991327962
CURTIS_H004521_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H004529_T01_01_WG01	IC9	RS5	23	1.38021124171161
CURTIS_H004536_T01_01_WG01	IC6	RS5	295	2.47129171105894
CURTIS_H004559_T01_01_WG01	ER+ Typical	RS5	0	0
CURTIS_H004574_T01_01_WG01	ER+ Typical	RS5	11	1.07918124604762
CURTIS_H004598_T01_01_WG01	ER+ Typical	RS5	137	2.13987908640124
CURTIS_H004610_T01_01_WG01	IC1	RS5	139	2.14612803567824
CURTIS_H004650_T01_01_WG01	IC1	RS5	46	1.67209785793572
CURTIS_H004652_T01_01_WG01	ER+ Typical	RS5	20	1.32221929473392
CURTIS_H004656_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H004668_T01_01_WG01	ER+ Typical	RS5	7	0.903089986991944
CURTIS_H004708_T01_01_WG01	ER+ Typical	RS5	41	1.6232492903979
CURTIS_H000378_T01_01_WG01	ER+ Typical	RS1	0	0
CURTIS_H000380_T01_01_WG01	IC6	RS1	6	0.845098040014257
CURTIS_H000382_T01_01_WG01	IC9	RS1	5	0.778151250383644
CURTIS_H000385_T01_01_WG01	ER+ Typical	RS1	1	0.301029995663981
CURTIS_H000387_T01_01_WG01	IC1	RS1	3	0.602059991327962
CURTIS_H000389_T01_01_WG01	IC1	RS1	0	0
CURTIS_H000390_T01_01_WG01	ER+ Typical	RS1	0	0
CURTIS_H000391_T01_01_WG01	HER2+	RS1	1	0.301029995663981
CURTIS_H000392_T01_01_WG01	HER2+	RS1	0	0
CURTIS_H000393_T01_01_WG01	HER2+	RS1	2	0.477121254719662
CURTIS_H000394_T01_01_WG01	HER2+	RS1	2	0.477121254719662
CURTIS_H000396_T01_01_WG01	IC9	RS1	13	1.14612803567824
CURTIS_H000398_T01_01_WG01	ER+ Typical	RS1	0	0
CURTIS_H000399_T01_01_WG01	IC1	RS1	58	1.77085201164214
CURTIS_H000400_T01_01_WG01	IC1	RS1	0	0
CURTIS_H000402_T01_01_WG01	IC9	RS1	0	0
CURTIS_H000404_T01_01_WG01	ER+ Typical	RS1	0	0
CURTIS_H000405_T01_01_WG01	ER+ Typical	RS1	19	1.30102999566398
CURTIS_H000410_T01_01_WG01	ER+ Typical	RS1	6	0.845098040014257
CURTIS_H000412_T01_01_WG01	HER2+	RS1	0	0
CURTIS_H000415_T01_01_WG01	IC1	RS1	17	1.25527250510331
CURTIS_H000416_T01_01_WG01	IC6	RS1	0	0
CURTIS_H000417_T01_01_WG01	ER+ Typical	RS1	0	0
CURTIS_H000418_T01_01_WG01	ER+ Typical	RS1	3	0.602059991327962
CURTIS_H000419_T01_01_WG01	IC6	RS1	1	0.301029995663981
CURTIS_H000420_T01_01_WG01	ER+ Typical	RS1	5	0.778151250383644
CURTIS_H000421_T01_01_WG01	ER+ Typical	RS1	0	0
