Sample	Arc1	Arc2	Arc3	ENiClust	Subgroup
MB-0167	0	0.214212552565266	0.785787447434734	ic9	ER+ High
MB-0168	0	0.474004624544406	0.525995375455593	ic3/ic7	ER+ Typical
MB-0170	0	0.670777806100767	0.329222193899233	ic3/ic7	ER+ Typical
MB-0171	0.133615996129131	0.753261350680367	0.113122653190502	ic3/ic7	ER+ Typical
MB-0172	0	0.553282889090966	0.446717110909034	ic3/ic7	ER+ Typical
MB-0173	0	0.121648412682509	0.878351587317491	ic4ER+	ER+ Typical
MB-0174	0.61068339070963	0.38931660929037	0	ic10	IC10
MB-0175	0.109693839335437	0.0933833126211393	0.796922848043424	ic1	ER+ High
MB-0176	0	0.694246562382264	0.305753437617736	ic4ER+	ER+ Typical
MB-0177	0.0891748981347878	0.829404856782964	0.0814202450822477	ic6	ER+ High
MB-0178	0.46960526341983	0.292261072436622	0.238133664143548	ic3/ic7	ER+ Typical
MB-0179	0	0.961952917820227	0.0380470821797728	ic4ER-	IC4ER-
MB-0180	0.125424533590452	0.522522259225328	0.352053207184221	ic3/ic7	ER+ Typical
MB-0181	0.104761896185186	0.61972518230209	0.275512921512724	ic3/ic7	ER+ Typical
MB-0184	0.0558461340759098	0.896234645933961	0.0479192199901291	ic4ER+	ER+ Typical
MB-0188	0	0.474004624544406	0.525995375455593	ic3/ic7	ER+ Typical
MB-0189	0	0.474004624544406	0.525995375455593	ic6	ER+ High
MB-0191	0.91890805946127	0.0810919405387304	0	ic10	IC10
MB-0192	0.0305088385801112	0.560423436444252	0.409067724975637	ic3/ic7	ER+ Typical
MB-0193	0	0.68821485818773	0.31178514181227	ic3/ic7	ER+ Typical
MB-0194	0	0.474004624544406	0.525995375455593	ic3/ic7	ER+ Typical
MB-0195	0.661052884651624	0.190319228451655	0.14862788689672	ic6	ER+ High
MB-0197	0	0.647303467616401	0.352696532383599	ic9	ER+ High
MB-0198	0.196178367629655	0.708392076285845	0.0954295560844995	ic3/ic7	ER+ Typical
MB-0199	0.00626525109390849	0.594205075522975	0.399529673383117	ic3/ic7	ER+ Typical
MB-0200	0.308134862228333	0	0.691865137771667	ic10	IC10
MB-0201	0.309598875522269	0.332247719345979	0.358153405131752	ic5	HER2+
MB-0202	0	0.582752430153784	0.417247569846216	ic4ER+	ER+ Typical
MB-0203	0.448799652791856	0.42500414106375	0.126196206144393	ic3/ic7	ER+ Typical
MB-0204	0.198001938600893	0.469311922949492	0.332686138449614	ic3/ic7	ER+ Typical
MB-0205	0	0.75429692202779	0.24570307797221	ic3/ic7	ER+ Typical
MB-0206	0.63825454144658	0	0.36174545855342	ic10	IC10
MB-0207	0	0.526716717964625	0.473283282035375	ic8	ER+ Typical
MB-0209	0.0449691805346255	0.928633971988127	0.0263968474772477	ic4ER+	ER+ Typical
MB-0211	0.00195204953504866	0.72260124227239	0.275446708192561	ic9	ER+ High
MB-0214	0.289638589528207	0.623052180191502	0.0873092302802911	ic10	IC10
MB-0215	0.0097176321165664	0.729704583832024	0.260577784051409	ic3/ic7	ER+ Typical
MB-0218	0.150793065079645	0.589924639185296	0.25928229573506	ic3/ic7	ER+ Typical
MB-0220	0	0.793235997096291	0.206764002903709	ic4ER+	ER+ Typical
MB-0221	0.0478236682132906	0.674087873943837	0.278088457842872	ic4ER-	IC4ER-
MB-0222	0	0.769803047384048	0.230196952615952	ic3/ic7	ER+ Typical
MB-0223	0.0699538131920345	0.202944795840746	0.72710139096722	ic4ER+	ER+ Typical
MB-0224	0.059137854482535	0.928838015011561	0.0120241305059037	ic4ER+	ER+ Typical
MB-0225	0.0324220898619691	0.0166707709882044	0.950907139149827	ic5	HER2+
MB-0226	0.144726540068078	0.556930695194913	0.298342764737009	ic8	ER+ Typical
MB-0227	0.144726540068078	0.556930695194913	0.298342764737009	ic8	ER+ Typical
MB-0228	0.0525773043712363	0.885810601628423	0.0616120940003408	ic4ER+	ER+ Typical
MB-0229	0	0.751997811359508	0.248002188640492	ic3/ic7	ER+ Typical
MB-0230	0.00688082195748748	0.00701543952305297	0.98610373851946	ic5	HER2+
MB-0231	0.532224769315465	0.252440518952586	0.215334711731949	ic3/ic7	ER+ Typical
MB-0232	0.142322421816188	0.857677578183812	0	ic8	ER+ Typical
MB-0233	0.14274221243443	0.563410553977774	0.293847233587796	ic3/ic7	ER+ Typical
MB-0234	0	0.537259039223964	0.462740960776036	ic8	ER+ Typical
MB-0235	0.0979569337640094	0.798481549836874	0.103561516399117	ic8	ER+ Typical
MB-0236	0.144726540068078	0.556930695194913	0.298342764737009	ic5	HER2+
MB-0238	0.508790505616032	0.460374923863351	0.0308345705206162	ic4ER-	IC4ER-
MB-0239	0	0.474004624544406	0.525995375455593	ic3/ic7	ER+ Typical
MB-0241	0.474912194029306	0	0.525087805970695	ic3/ic7	ER+ Typical
MB-0242	0	0.542625157251279	0.457374842748721	ic8	ER+ Typical
MB-0243	0.0177947212913807	0.904464713044883	0.077740565663736	ic8	ER+ Typical
MB-0244	0.142904779736547	0.857095220263454	0	ic4ER+	ER+ Typical
MB-0245	0.0505428530835827	0.925400195223767	0.0240569516926507	ic3/ic7	ER+ Typical
MB-0247	0.391453016765974	0.00374580651390254	0.604801176720123	ic6	ER+ High
MB-0248	0.0639462632859505	0.884461996595326	0.0515917401187231	ic8	ER+ Typical
MB-0249	0.59853664811105	0.40146335188895	0	ic10	IC10
MB-0253	0	0.685449203276697	0.314550796723303	ic4ER+	ER+ Typical
MB-0256	0	0.474004624544406	0.525995375455593	ic8	ER+ Typical
MB-0257	0.722560574439912	0.277439425560089	0	ic8	ER+ Typical
MB-0258	0	0.688644578371022	0.311355421628978	ic3/ic7	ER+ Typical
MB-0259	0.269488894640491	0.36865352328149	0.361857582078019	ic9	ER+ High
MB-0260	0	0.73424813608984	0.26575186391016	ic3/ic7	ER+ Typical
MB-0261	0.0677343188843663	0.931697668778171	0.000568012337462804	ic8	ER+ Typical
MB-0262	0	0.474004624544406	0.525995375455593	ic9	ER+ High
MB-0263	0.0152011578301979	0.636795844479378	0.348002997690424	ic3/ic7	ER+ Typical
MB-0264	0.0355153801779163	0.777078543549211	0.187406076272873	ic9	ER+ High
MB-0265	0.144726540068078	0.556930695194913	0.298342764737009	ic4ER+	ER+ Typical
MB-0266	0.441669974646218	0.111157684541861	0.447172340811921	ic8	ER+ Typical
MB-0268	0.419717692238893	0	0.580282307761107	ic9	ER+ High
MB-0269	0.0182982535583808	0.902018167659576	0.0796835787820433	ic4ER-	IC4ER-
MB-0270	0.217182826311182	0.6650010245325	0.117816149156318	ic3/ic7	ER+ Typical
MB-0272	0.144726540068078	0.556930695194913	0.298342764737009	ic3/ic7	ER+ Typical
MB-0273	0.151368486229507	0.795628380108135	0.0530031336623587	ic8	ER+ Typical
MB-0275	0.351659320843106	0.565357083202407	0.0829835959544873	ic4ER+	ER+ Typical
MB-0278	0.15870246868377	0.0751372800955253	0.766160251220705	ic10	IC10
MB-0279	0.0322533235011635	0.967746676498836	0	ic4ER+	ER+ Typical
MB-0280	0	0.609506767280309	0.390493232719691	ic4ER+	ER+ Typical
MB-0282	0.0204580241323333	0.979541975867667	0	ic4ER+	ER+ Typical
MB-0284	0.417832118228399	0.457212277977391	0.12495560379421	ic10	IC10
MB-0285	0.0555411093358518	0.896327625191126	0.0481312654730226	ic4ER+	ER+ Typical
MB-0286	0.0433912636639584	0.926296984528132	0.0303117518079095	ic4ER+	ER+ Typical
MB-0287	0.144726540068078	0.556930695194913	0.298342764737009	ic3/ic7	ER+ Typical
MB-0288	0	0.474004624544406	0.525995375455593	ic5	HER2+
MB-0289	0.0405084247080338	0.892426255265624	0.0670653200263418	ic4ER+	ER+ Typical
MB-0290	0	0.591515101378915	0.408484898621085	ic8	ER+ Typical
MB-0291	0.434746138490828	0	0.565253861509172	ic5	HER2+
MB-0292	0.448375202411268	0.118703557471976	0.432921240116756	ic10	IC10
MB-0293	0.0473344216522568	0.923848258010628	0.0288173203371151	ic4ER+	ER+ Typical
MB-0294	0.0102731501296696	0.965319102257693	0.0244077476126378	ic4ER+	ER+ Typical
MB-0295	0.0108013537948479	0.662625192726654	0.326573453478499	ic4ER+	ER+ Typical
MB-0301	0.144726540068078	0.556930695194913	0.298342764737009	ic3/ic7	ER+ Typical
MB-0302	0	0.585684502114903	0.414315497885097	ic3/ic7	ER+ Typical
MB-0303	0.423845720273551	0.576154279726449	0	ic10	IC10
MB-0304	0.225344158682988	0.645416643627091	0.129239197689921	ic6	ER+ High
MB-0305	0.00943908647377493	0.594172162076326	0.3963887514499	ic8	ER+ Typical
MB-0306	0.434384423067856	0.12325998617706	0.442355590755084	ic3/ic7	ER+ Typical
MB-0307	0.112992519802247	0.558301823781157	0.328705656416597	ic5	HER2+
MB-0308	0.0995312965686483	0.827553326592928	0.0729153768384237	ic3/ic7	ER+ Typical
MB-0309	0.0414205878411059	0.843281278889453	0.115298133269441	ic8	ER+ Typical
MB-0310	0	0.773830942301401	0.226169057698599	ic8	ER+ Typical
MB-0311	0.134645694772381	0.487733706427061	0.377620598800557	ic3/ic7	ER+ Typical
MB-0312	0.395384983613699	0.140782596968814	0.463832419417487	ic3/ic7	ER+ Typical
MB-0313	0.190725766691182	0.651790918298664	0.157483315010155	ic4ER+	ER+ Typical
MB-0314	0.272506812289523	0.192237555048465	0.535255632662012	ic5	HER2+
MB-0315	0.388847965770506	0	0.611152034229494	ic6	ER+ High
MB-0316	0.144726540068078	0.556930695194913	0.298342764737009	ic10	IC10
MB-0317	0.104552104930815	0.72953406310078	0.165913831968405	ic3/ic7	ER+ Typical
MB-0318	0.0204580241323333	0.979541975867667	0	ic4ER-	IC4ER-
MB-0319	0	0.518121001824729	0.481878998175271	ic2	ER+ High
MB-0320	0.0164430830153562	0.864319955844017	0.119236961140627	ic3/ic7	ER+ Typical
MB-0321	0.381110906935152	0.119494389568702	0.499394703496146	ic8	ER+ Typical
MB-0322	0.70566139854764	0.29433860145236	0	ic3/ic7	ER+ Typical
MB-0324	0.262938224516163	0.414208863229229	0.322852912254608	ic6	ER+ High
MB-0325	0.483232153084165	0	0.516767846915835	ic4ER+	ER+ Typical
MB-0328	0.449036087293029	0.0672807285116928	0.483683184195278	ic3/ic7	ER+ Typical
MB-0336	0.567196568963222	0	0.432803431036778	ic3/ic7	ER+ Typical
MB-0339	0.144726540068078	0.556930695194913	0.298342764737009	ic3/ic7	ER+ Typical
MB-0340	0.62735306932432	0.00268215172530483	0.369964778950376	ic10	IC10
MB-0341	0.189650525364867	0.64591147434839	0.164438000286743	ic3/ic7	ER+ Typical
MB-0342	0	0.584171922351895	0.415828077648105	ic8	ER+ Typical
MB-0343	0.322242350961582	0.368749007846362	0.309008641192056	ic6	ER+ High
MB-0344	0.072006860664878	0.87424512421516	0.0537480151199615	ic3/ic7	ER+ Typical
MB-0345	0	0.7272117420668	0.2727882579332	ic4ER+	ER+ Typical
MB-0346	0.726766095417412	0.18786965511016	0.0853642494724274	ic5	HER2+
MB-0348	0.0448371106498689	0.929154735777873	0.0260081535722582	ic8	ER+ Typical
MB-0349	0.00781147217336508	0.812187431685187	0.180001096141448	ic4ER+	ER+ Typical
MB-0350	0.346778224808796	0.299580558358436	0.353641216832768	ic9	ER+ High
MB-0352	0.426708283185902	0.573291716814098	0	ic4ER+	ER+ Typical
MB-0353	0	0.683149685556397	0.316850314443603	ic4ER+	ER+ Typical
MB-0354	0	0.543980618903727	0.456019381096273	ic4ER-	IC4ER-
MB-0356	0	0.887641324618574	0.112358675381426	ic8	ER+ Typical
MB-0358	0.00890528040041162	0.736913300504236	0.254181419095353	ic4ER+	ER+ Typical
MB-0359	0	0.69393692357507	0.30606307642493	ic3/ic7	ER+ Typical
MB-0360	0.357382705968561	0.341731728490821	0.300885565540617	ic3/ic7	ER+ Typical
MB-0361	0.633846606838165	0	0.366153393161835	ic5	HER2+
MB-0362	0.144726540068078	0.556930695194913	0.298342764737009	ic2	ER+ High
MB-0363	0	0.791067345769846	0.208932654230154	ic3/ic7	ER+ Typical
MB-0364	0.144726540068078	0.556930695194913	0.298342764737009	ic3/ic7	ER+ Typical
MB-0365	0.0452838023584382	0.800884214595423	0.153831983046139	ic4ER+	ER+ Typical
MB-0366	0.320266029445394	0.364664403550814	0.315069567003792	ic3/ic7	ER+ Typical
MB-0367	0.309159673339258	0.672573902728588	0.0182664239321543	ic8	ER+ Typical
MB-0368	0.0151985806377278	0.591815638097032	0.39298578126524	ic2	ER+ High
MB-0369	0.224039576013309	0.453454572062628	0.322505851924063	ic3/ic7	ER+ Typical
MB-0370	0.328911768380149	0.671088231619851	0	ic9	ER+ High
MB-0371	0.486682705702607	0	0.513317294297393	ic5	HER2+
MB-0372	0.499098813354885	0.500901186645115	0	ic10	IC10
MB-0373	0.00602920672940895	0.00449473370103975	0.989476059569551	ic5	HER2+
MB-0374	0.0887044520106521	0.0296970439109682	0.88159850407838	ic1	ER+ High
MB-0375	0	0.636939484872532	0.363060515127468	ic3/ic7	ER+ Typical
MB-0377	0.0435468553681809	0.884184935031483	0.0722682096003357	ic3/ic7	ER+ Typical
MB-0378	0.159578448435704	0.0870981398363629	0.753323411727934	ic5	HER2+
MB-0379	0.0454391977409253	0.924318658021717	0.0302421442373579	ic3/ic7	ER+ Typical
MB-0380	0.162085744938187	0.545888115186001	0.292026139875812	ic9	ER+ High
MB-0381	0	0.716250332164119	0.283749667835881	ic5	HER2+
MB-0382	0.230678313956922	0.447201779059737	0.322119906983341	ic3/ic7	ER+ Typical
MB-0383	0.184518042305312	0.105799467931683	0.709682489763006	ic1	ER+ High
MB-0384	0	0.778157790849033	0.221842209150967	ic8	ER+ Typical
MB-0385	0	0.663878823618571	0.336121176381429	ic9	ER+ High
MB-0386	0.384714586831684	0.223545979689857	0.391739433478458	ic3/ic7	ER+ Typical
MB-0388	0.0464464908932709	0.111489444998627	0.842064064108102	ic5	HER2+
MB-0389	0.26810944063446	0.413614727498153	0.318275831867387	ic5	HER2+
MB-0391	0.0104510902385611	0.614523518789567	0.375025390971872	ic4ER-	IC4ER-
MB-0392	0.0272044268200564	0.671396727715753	0.30139884546419	ic3/ic7	ER+ Typical
MB-0393	0.00938297629179333	0.724914413964578	0.265702609743629	ic2	ER+ High
MB-0394	0.0548523843641493	0.931935877714905	0.0132117379209452	ic2	ER+ High
MB-0395	0.352412056072826	0.0206475883995491	0.626940355527625	ic5	HER2+
MB-0396	0.827704656169923	0.171570202106723	0.000725141723353543	ic10	IC10
MB-0397	0.0169669773567957	0.903716546266679	0.079316476376525	ic4ER+	ER+ Typical
MB-0398	0.080823748692019	0.650527627074496	0.268648624233485	ic6	ER+ High
MB-0399	0.227093940002004	0.622937208082165	0.149968851915831	ic3/ic7	ER+ Typical
MB-0400	0.304537556452361	0.623381785972659	0.0720806575749792	ic10	IC10
MB-0401	0.399749515337684	0.527222246153484	0.0730282385088315	ic9	ER+ High
MB-0402	0.0445940978046013	0.927706876482049	0.02769902571335	ic4ER+	ER+ Typical
MB-0404	0.302694339646332	0.38513518103315	0.312170479320517	ic3/ic7	ER+ Typical
MB-0406	0	0.732552628049185	0.267447371950815	ic2	ER+ High
MB-0410	0.0467393835705138	0.948970362740101	0.00429025368938482	ic3/ic7	ER+ Typical
MB-0411	0.0590211646586166	0.0162548548797445	0.924723980461639	ic6	ER+ High
MB-0412	0.62370451393748	0	0.37629548606252	ic6	ER+ High
MB-0413	0	0.755108853104586	0.244891146895414	ic2	ER+ High
MB-0414	0.753362203821854	0.218404943521585	0.0282328526565611	ic10	IC10
MB-0417	0.258076630178243	0.0812867526394149	0.660636617182342	ic3/ic7	ER+ Typical
MB-0418	0.353770204177982	0.297077010858605	0.349152784963413	ic3/ic7	ER+ Typical
MB-0419	0	0.734433332858777	0.265566667141223	ic3/ic7	ER+ Typical
MB-0420	0.355792269355955	0.562573610837508	0.081634119806537	ic10	IC10
MB-0421	0.330663606200125	0	0.669336393799875	ic5	HER2+
MB-0422	0.878097757352264	0	0.121902242647736	ic3/ic7	ER+ Typical
MB-0424	0.0558507121827613	0.896216768781086	0.0479325190361523	ic4ER-	IC4ER-
MB-0425	0.144698633361041	0.83339751046673	0.0219038561722294	ic8	ER+ Typical
MB-0426	0.0668347597651297	0.858182597531273	0.0749826427035976	ic8	ER+ Typical
MB-0427	0.0552306499339192	0.896567292018933	0.0482020580471482	ic3/ic7	ER+ Typical
MB-0428	0.528334633933629	0.104384080889916	0.367281285176455	ic2	ER+ High
MB-0429	0.452103247255774	0.0749797228978968	0.472917029846329	ic1	ER+ High
MB-0431	0.0964610002469126	0.495298928093425	0.408240071659663	ic3/ic7	ER+ Typical
MB-0434	0	0.308995287518704	0.691004712481296	ic5	HER2+
MB-0436	0.455899007110873	0	0.544100992889127	ic10	IC10
MB-0437	0.0563997957374352	0.885275352380012	0.058324851882553	ic4ER+	ER+ Typical
MB-0438	0	0.12639164857569	0.87360835142431	ic5	HER2+
MB-0439	0.123734428184112	0.664957099018655	0.211308472797233	ic3/ic7	ER+ Typical
MB-0440	0.0515836514872379	0	0.948416348512762	ic3/ic7	ER+ Typical
MB-0442	0.300140320188766	0.372137238714804	0.32772244109643	ic4ER+	ER+ Typical
MB-0443	0.0849471069170308	0.773523034979521	0.141529858103448	ic3/ic7	ER+ Typical
MB-0444	0.393163769293532	0.347312846496151	0.259523384210317	ic3/ic7	ER+ Typical
MB-0445	0.391592667235021	0.329246063145162	0.279161269619816	ic3/ic7	ER+ Typical
MB-0446	0.544893692033835	0	0.455106307966165	ic10	IC10
MB-0449	0	0.754138393801576	0.245861606198424	ic3/ic7	ER+ Typical
MB-0451	0.331318651995787	0.360039207882897	0.308642140121316	ic3/ic7	ER+ Typical
MB-0452	0.232911852131146	0.441281197789668	0.325806950079186	ic9	ER+ High
MB-0453	0.463974762209954	0.0634416701010583	0.472583567688987	ic10	IC10
MB-0454	0.0127565660379535	0.96380618885066	0.0234372451113867	ic4ER+	ER+ Typical
MB-0455	0.347436345931479	0.0635378873734498	0.589025766695071	ic3/ic7	ER+ Typical
MB-0458	0.0544454034384917	0.892297142404038	0.0532574541574708	ic4ER+	ER+ Typical
MB-0459	0.240510277172997	0.522817213309964	0.236672509517039	ic3/ic7	ER+ Typical
MB-0460	0.077792690596812	0.870643637100206	0.0515636723029815	ic6	ER+ High
MB-0462	0.237649970750418	0.437599981939116	0.324750047310466	ic4ER+	ER+ Typical
MB-0463	0.342762371804091	0.350609320727143	0.306628307468766	ic3/ic7	ER+ Typical
MB-0464	0.618541722190059	0.381458277809942	0	ic10	IC10
MB-0465	0	0.542076165656781	0.457923834343219	ic5	HER2+
MB-0466	0.305891588874349	0.0457268371707494	0.648381573954901	ic1	ER+ High
MB-0467	0.0447073028811202	0.0726672614373065	0.882625435681573	ic5	HER2+
MB-0468	0.411411359493385	0.0394007688849339	0.549187871621681	ic1	ER+ High
MB-0469	0	0.556252781744947	0.443747218255053	ic6	ER+ High
MB-0470	0.0436609823351348	0.951497320398949	0.00484169726591633	ic3/ic7	ER+ Typical
MB-0471	0.232158554212615	0.444454896328487	0.323386549458898	ic4ER+	ER+ Typical
MB-0472	0.0450807732632926	0.928594015090033	0.026325211646674	ic4ER+	ER+ Typical
MB-0474	0.0217663394278424	0.67242250394505	0.305811156627108	ic4ER+	ER+ Typical
MB-0475	0.0882974978758891	0	0.911702502124111	ic3/ic7	ER+ Typical
MB-0476	0.0448371106498689	0.929154735777873	0.0260081535722582	ic4ER-	IC4ER-
MB-0478	0.0204580241323333	0.979541975867667	0	ic4ER+	ER+ Typical
MB-0479	0.354915873880612	0	0.645084126119388	ic5	HER2+
MB-0480	0.803627445208624	0.163602103569079	0.0327704512222974	ic9	ER+ High
MB-0481	0.400523393818969	0.0364692563091477	0.563007349871884	ic10	IC10
MB-0482	0.00706406003991477	0.991201745444763	0.00173419451532185	ic4ER-	IC4ER-
MB-0483	0.39930771785882	0.587510271248468	0.013182010892712	ic1	ER+ High
MB-0484	0.0463646139746908	0.297357896470961	0.656277489554349	ic6	ER+ High
MB-0485	0.265760040552938	0.569311798602567	0.164928160844495	ic3/ic7	ER+ Typical
MB-0486	0.0287646902323093	0.949180228103843	0.0220550816638477	ic3/ic7	ER+ Typical
MB-0487	0.0561237506589201	0.885374193093384	0.0585020562476955	ic3/ic7	ER+ Typical
MB-0488	0.130922673070017	0.869077326929983	0	ic4ER+	ER+ Typical
MB-0489	0.0492019886697207	0.918301800822929	0.0324962105073499	ic4ER-	IC4ER-
MB-0490	0.0518396791448013	0.921234007201397	0.0269263136538014	ic4ER+	ER+ Typical
MB-0491	0	0.73024218075009	0.26975781924991	ic4ER+	ER+ Typical
MB-0492	0.00891962989021093	0.928085933570352	0.062994436539437	ic3/ic7	ER+ Typical
MB-0494	0.468166037257847	0	0.531833962742153	ic10	IC10
MB-0495	0.0473344216522568	0.923848258010628	0.0288173203371151	ic4ER+	ER+ Typical
MB-0496	0.62657379206993	0.224631361898816	0.148794846031254	ic3/ic7	ER+ Typical
MB-0497	0.202180345922699	0.421924077539916	0.375895576537386	ic4ER+	ER+ Typical
MB-0500	0.707151962085674	0.292848037914326	0	ic10	IC10
MB-0501	0.181355514534594	0.459526399364768	0.359118086100638	ic8	ER+ Typical
MB-0502	0.0661941427461986	0.884808913586989	0.0489969436668128	ic4ER+	ER+ Typical
MB-0503	0.339886611606286	0.352273307808793	0.307840080584921	ic3/ic7	ER+ Typical
MB-0504	0	0.683605584620055	0.316394415379945	ic3/ic7	ER+ Typical
MB-0505	0.0244548413367118	0.946170448445776	0.0293747102175118	ic4ER+	ER+ Typical
MB-0506	0.496034215623756	0	0.503965784376244	ic10	IC10
MB-0507	0.116235626316329	0.741469699191733	0.142294674491938	ic8	ER+ Typical
MB-0508	0	0.145374538935033	0.854625461064967	ic2	ER+ High
MB-0509	0	0.669194637696823	0.330805362303176	ic4ER+	ER+ Typical
MB-0510	0.572296551316684	0.427703448683316	0	ic9	ER+ High
MB-0511	0.0455690666214649	0.945097184143158	0.00933374923537678	ic8	ER+ Typical
MB-0512	0.0581563669970485	0.926617725639316	0.0152259073636359	ic8	ER+ Typical
MB-0513	0.154773032699406	0.824641031156545	0.0205859361440486	ic3/ic7	ER+ Typical
MB-0514	0.276640762642724	0.343412054998239	0.379947182359038	ic3/ic7	ER+ Typical
MB-0516	0.496432883946901	0.453345270151304	0.0502218459017958	ic4ER-	IC4ER-
MB-0517	0	0.734353612296995	0.265646387703005	ic9	ER+ High
MB-0519	0	0.567514402067784	0.432485597932216	ic9	ER+ High
MB-0521	0.0278296101002037	0.733455149700026	0.238715240199771	ic4ER+	ER+ Typical
MB-0522	0.470941274574714	0.191317089882167	0.337741635543119	ic5	HER2+
MB-0524	0.387016964911838	0.482637798849904	0.130345236238258	ic1	ER+ High
MB-0525	0.450299313236445	0	0.549700686763556	ic10	IC10
MB-0526	0.705845854560878	0.131820278265457	0.162333867173664	ic3/ic7	ER+ Typical
MB-0527	0.0541532016816978	0.89304031120585	0.0528064871124522	ic4ER+	ER+ Typical
MB-0528	0.413060017339537	0.0609464697729398	0.525993512887523	ic9	ER+ High
MB-0529	0.357275315166767	0.303468442812455	0.339256242020777	ic3/ic7	ER+ Typical
MB-0531	0.0448371106498689	0.929154735777873	0.0260081535722582	ic4ER-	IC4ER-
MB-0532	0	0.637028511212691	0.362971488787309	ic9	ER+ High
MB-0534	0.0435468553681809	0.884184935031483	0.0722682096003357	ic4ER+	ER+ Typical
MB-0535	0.0195851233786675	0.951624792989052	0.0287900836322803	ic3/ic7	ER+ Typical
MB-0536	0.452992951410893	0.536848431264758	0.0101586173243487	ic1	ER+ High
MB-0537	0.0632440909459989	0.932163234207237	0.0045926748467641	ic4ER+	ER+ Typical
MB-0538	0.638721196504038	0.0717615195922619	0.2895172839037	ic9	ER+ High
MB-0540	0.0456652963465648	0.924237701143631	0.0300970025098046	ic4ER+	ER+ Typical
MB-0541	0	0.52946484887521	0.47053515112479	ic9	ER+ High
MB-0542	0	0.555299284543479	0.444700715456521	ic1	ER+ High
MB-0544	0.0526699620432291	0.886311277400022	0.0610187605567484	ic3/ic7	ER+ Typical
MB-0545	0.416890126552574	0.529793177013128	0.0533166964342974	ic6	ER+ High
MB-0550	0.500718414633993	0.0857257327710746	0.413555852594933	ic8	ER+ Typical
MB-0551	0.0446625398059637	0.929836421407288	0.0255010387867483	ic4ER+	ER+ Typical
MB-0552	0	0.539380129556019	0.460619870443981	ic6	ER+ High
MB-0553	0.0310616475964938	0.731665068375132	0.237273284028374	ic5	HER2+
MB-0554	0.373259910850108	0.168020246883544	0.458719842266348	ic8	ER+ Typical
MB-0558	0.435107439941039	0.564892560058961	0	ic4ER-	IC4ER-
MB-0559	0.422632320115528	0	0.577367679884472	ic3/ic7	ER+ Typical
MB-0568	0.088149955623709	0.829545932161	0.082304112215291	ic3/ic7	ER+ Typical
MB-0569	0.354105143594698	0.645894856405302	0	ic4ER+	ER+ Typical
MB-0570	0.243684391962835	0.604414010994114	0.151901597043051	ic6	ER+ High
MB-0571	0.0151806277254449	0.964204272650235	0.0206150996243201	ic3/ic7	ER+ Typical
MB-0573	0.441146918165779	0.123278837402809	0.435574244431412	ic6	ER+ High
MB-0574	0.488265127441398	0	0.511734872558602	ic3/ic7	ER+ Typical
MB-0575	0.0750530705014334	0.61423210412466	0.310714825373907	ic3/ic7	ER+ Typical
MB-0576	0.0506509067377435	0.346419214345698	0.602929878916558	ic2	ER+ High
MB-0577	0.125065597645399	0.874934402354601	0	ic4ER+	ER+ Typical
MB-0578	0.0742563241056629	0.925743675894337	0	ic4ER+	ER+ Typical
MB-0579	0	0.699366580038176	0.300633419961824	ic3/ic7	ER+ Typical
MB-0580	0.144726540068078	0.556930695194913	0.298342764737009	ic6	ER+ High
MB-0581	0.488614025053767	0.122683798244008	0.388702176702225	ic4ER-	IC4ER-
MB-0582	0.368122272826254	0.55655012166094	0.0753276055128059	ic10	IC10
MB-0583	0.052626500022579	0.883765303372621	0.0636081966047998	ic3/ic7	ER+ Typical
MB-0584	0.439344581728917	0	0.560655418271083	ic3/ic7	ER+ Typical
MB-0585	0.672228796136195	0.227442712012829	0.100328491850976	ic6	ER+ High
MB-0586	0	0.531334674361091	0.468665325638909	ic6	ER+ High
MB-0587	0.0789425523634454	0.72571279227859	0.195344655357965	ic3/ic7	ER+ Typical
MB-0588	0.0405598142924583	0.839923178408548	0.119517007298994	ic4ER-	IC4ER-
MB-0589	0	0.653903295195121	0.346096704804879	ic8	ER+ Typical
MB-0590	0.268579315125795	0.0822973991078953	0.64912328576631	ic9	ER+ High
MB-0591	0.303219193791715	0.370543668979674	0.326237137228611	ic3/ic7	ER+ Typical
MB-0593	0.775296019074209	0.0454557601044287	0.179248220821362	ic5	HER2+
MB-0594	0.0787305473211272	0.812021176217832	0.109248276461041	ic4ER+	ER+ Typical
MB-0596	0.44660677561245	0.0618281234565248	0.491565100931026	ic3/ic7	ER+ Typical
MB-0597	0.0548104931644617	0.8980429121732	0.0471465946623383	ic4ER+	ER+ Typical
MB-0598	0.803377309083863	0.196622690916137	0	ic3/ic7	ER+ Typical
MB-0599	0.044371889036707	0.929159348667102	0.026468762296191	ic4ER+	ER+ Typical
MB-0600	0.0604461482434505	0.746363143552924	0.193190708203625	ic6	ER+ High
MB-0601	0.477891702826043	0	0.522108297173957	ic3/ic7	ER+ Typical
MB-0603	0	0.834476532620889	0.165523467379111	ic3/ic7	ER+ Typical
MB-0605	0	0.6852125900488	0.3147874099512	ic8	ER+ Typical
MB-0606	0.0446625398059637	0.929836421407288	0.0255010387867483	ic3/ic7	ER+ Typical
MB-0607	0.0138573519583788	0.617956250542977	0.368186397498644	ic3/ic7	ER+ Typical
MB-0608	0.510213614127072	0.489786385872928	0	ic10	IC10
