sample	ampliconID	Freq	width	FreqNorm	tf	type	group
CURTIS_H004232_T01_01_WG01	amplicon1	8	1168172	6.8483065849892	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004247_T01_01_WG01	amplicon1	125	21224630	5.88938417301032	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004259_T01_01_WG01	amplicon1	5	1156997	4.32153238080998	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004284_T01_01_WG01	amplicon1	245	17749675	13.8030696336693	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004290_T01_01_WG01	amplicon1	36	2946535	12.2177404985856	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004291_T01_01_WG01	amplicon1	4	513689	7.78681264344769	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004299_T01_01_WG01	amplicon1	9	2962827	3.03763938967749	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004314_T01_01_WG01	amplicon1	61	3174304	19.2168109922679	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004319_T01_01_WG01	amplicon1	40	3959754	10.1016376269839	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004320_T01_01_WG01	amplicon1	17	2154342	7.89104051260199	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004323_T01_01_WG01	amplicon1	33	5320337	6.20261460881143	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004325_T01_01_WG01	amplicon1	62	8507554	7.28764107756471	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004329_T01_01_WG01	amplicon1	205	25647056	7.99312014603158	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004332_T01_01_WG01	amplicon1	15	1145542	13.0942383605315	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004335_T01_01_WG01	amplicon1	0	165976	0	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004375_T01_01_WG01	amplicon1	0	437146	0	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004382_T01_01_WG01	amplicon1	23	3226272	7.12897114688408	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004388_T01_01_WG01	amplicon1	34	6463803	5.26006129827905	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004408_T01_01_WG01	amplicon1	26	2580451	10.0757580748482	APOBEC3B	noncyclic	APOBEC3B_noncyclic
CURTIS_H004410_T01_01_WG01	amplicon1	37	1673879	22.1043456546142	APOBEC3B	noncyclic	APOBEC3B_noncyclic
